394.9,394.1217,393.34338,392.56512,391.78696,391.00897,390.2312,389.4537,388.67654,387.89966,387.1231,386.34686,385.5709,384.79517,384.01965,383.24426,382.46902,381.69388,380.91882,380.14377,379.36877,378.59375,377.81873,377.0437,376.26865,375.49356,374.71844,373.94327,373.16803,372.39276,371.61743,370.84207,370.06662,369.29114,368.51556,367.73993,366.96423,366.18848,365.41263,364.6367,363.8607,363.0846,362.30844,361.53217,360.75583,359.9794,359.20288,358.42627,357.6496,356.8728,356.09595,355.31897,354.54193,353.76477,352.98755,352.2102,351.4328,350.6553,349.8777,349.1
394.9,394.12125,393.3425,392.5638,391.78528,391.00696,390.2289,389.45117,388.67386,387.8969,387.12036,386.34418,385.56833,384.79272,384.01736,383.2422,382.4671,381.69214,380.9172,380.1423,379.36743,378.59256,377.81766,377.04272,376.26773,375.49274,374.71768,373.94257,373.1674,372.39218,371.6169,370.84158,370.0662,369.2907,368.5152,367.7396,366.96393,366.1882,365.41238,364.63647,363.8605,363.08444,362.3083,361.53204,360.7557,359.9793,359.2028,358.4262,357.64954,356.87274,356.0959,355.31894,354.54187,353.76474,352.98752,352.2102,351.4328,350.65527,349.8777,349.1
394.9,394.12073,393.34146,392.5623,391.7833,391.00455,390.22617,389.44818,388.6707,387.89368,387.11716,386.3411,385.56537,384.78998,384.01483,383.23987,382.465,381.69022,380.91547,380.14075,379.36603,378.59128,377.8165,377.04166,376.26678,375.49185,374.7169,373.94183,373.16672,372.39157,371.61633,370.84106,370.0657,369.29028,368.5148,367.73926,366.96362,366.18793,365.41214,364.63626,363.86032,363.08426,362.30814,361.53192,360.75558,359.9792,359.2027,358.42612,357.64944,356.87268,356.09583,355.31888,354.54184,353.7647,352.9875,352.21017,351.43277,350.65527,349.8777,349.1
394.9,394.12012,393.34027,392.5605,391.78094,391.0017,390.2229,389.4446,388.66693,387.8899,387.11343,386.33752,385.56204,384.7869,384.01202,383.23734,382.46274,381.68817,380.91364,380.1391,379.36453,378.58994,377.81528,377.04056,376.26578,375.49094,374.71603,373.94107,373.16602,372.39093,371.61575,370.8405,370.06522,369.28983,368.5144,367.7389,366.9633,366.18762,365.41187,364.63605,363.8601,363.08408,362.30798,361.53177,360.7555,359.9791,359.2026,358.42606,357.64938,356.87262,356.0958,355.31885,354.5418,353.76468,352.98746,352.21017,351.43277,350.65527,349.8777,349.1
394.9,394.11942,393.33884,392.5584,391.77817,390.99835,390.21902,389.44037,388.66248,387.88538,387.10907,386.3334,385.55826,384.78348,384.00897,383.2346,382.4603,381.68604,380.91174,380.1374,379.363,378.58856,377.81406,377.03943,376.26477,375.49002,374.71518,373.94028,373.16528,372.39026,371.6151,370.83994,370.06467,369.28934,368.51395,367.7385,366.96295,366.18732,365.41162,364.6358,363.8599,363.08392,362.30783,361.53165,360.75537,359.979,359.2025,358.42596,357.64932,356.87256,356.09573,355.3188,354.54178,353.76465,352.98746,352.21014,351.43274,350.65524,349.8777,349.1
394.9,394.11862,393.33725,392.55597,391.77496,390.99435,390.2144,389.43524,388.6571,387.88004,387.10394,386.32867,385.55402,384.77972,384.00568,383.23172,382.45776,381.68378,380.90976,380.13565,379.36145,378.58716,377.81277,377.0383,376.26373,375.48907,374.7143,373.93945,373.16455,372.38956,371.61447,370.83932,370.06412,369.28885,368.5135,367.7381,366.96262,366.187,365.41135,364.6356,363.8597,363.08374,362.30768,361.5315,360.75525,359.97888,359.20242,358.4259,357.64926,356.8725,356.09567,355.31876,354.54175,353.76462,352.98743,352.2101,351.43274,350.65524,349.8777,349.1
394.9,394.1177,393.33542,392.5532,391.7712,390.98965,390.20883,389.42905,388.6506,387.8736,387.09793,386.32327,385.5493,384.77567,384.00217,383.2287,382.45514,381.68152,380.90778,380.1339,379.35992,378.5858,377.81152,377.03717,376.2627,375.4881,374.7134,373.93866,373.1638,372.38882,371.6138,370.8387,370.06354,369.28833,368.51303,367.73767,366.96225,366.18674,365.4111,364.63535,363.85953,363.08356,362.30753,361.53137,360.75513,359.9788,359.20236,358.4258,357.64917,356.87247,356.09564,355.31873,354.5417,353.7646,352.9874,352.2101,351.4327,350.65524,349.87766,349.1
394.9,394.11673,393.33344,392.5501,391.76694,390.98416,390.20215,389.42142,388.64252,387.86575,387.09082,386.3171,385.54407,384.77133,383.9986,383.2257,382.45264,381.67935,380.9059,380.1323,379.3585,378.5845,377.8104,377.03613,376.26175,375.48724,374.71262,373.93793,373.16312,372.3882,371.61322,370.83817,370.06305,369.28784,368.5126,367.73727,366.96194,366.18646,365.41086,364.63516,363.85934,363.0834,362.30737,361.53125,360.75504,359.9787,359.20227,358.42575,357.6491,356.8724,356.09558,355.31866,354.54166,353.76456,352.98737,352.21008,351.4327,350.65524,349.87766,349.1
394.9,394.11572,393.33133,392.5468,391.7622,390.9778,390.1941,389.41183,388.6322,387.856,387.08237,386.31015,385.5385,384.7669,383.99506,383.22284,382.45026,381.6774,380.90424,380.13083,379.35724,378.5834,377.80942,377.03525,376.26093,375.4865,374.71194,373.9373,373.1625,372.38766,371.6127,370.83768,370.0626,369.28745,368.51224,367.73697,366.96164,366.1862,365.41064,364.63495,363.85916,363.08325,362.30725,361.53113,360.7549,359.9786,359.20218,358.4257,357.64905,356.87234,356.09555,355.31863,354.54163,353.76456,352.98737,352.21008,351.4327,350.6552,349.87766,349.1
394.9,394.11478,393.3293,392.5435,391.75726,390.9708,390.1845,389.39966,388.61853,387.84366,387.07248,386.3026,385.53287,384.76263,383.99176,383.22028,382.44818,381.6757,380.9028,380.12964,379.35617,378.58246,377.80856,377.0345,376.26025,375.48587,374.71136,373.93674,373.16202,372.38718,371.61227,370.83728,370.06223,369.2871,368.5119,367.73666,366.9614,366.18597,365.41043,364.6348,363.859,363.08313,362.30713,361.53104,360.75485,359.97855,359.20212,358.42563,357.64902,356.8723,356.0955,355.3186,354.54163,353.76453,352.98734,352.21005,351.43268,350.6552,349.87766,349.1
394.9,394.11392,393.3275,392.5405,391.75253,390.96353,390.17355,389.38376,388.59854,387.82764,387.06125,386.295,385.52762,384.7589,383.989,383.21817,382.44653,381.67435,380.9017,380.12866,379.35535,378.58176,377.80792,377.0339,376.2597,375.48535,374.71088,373.9363,373.1616,372.3868,371.6119,370.83694,370.06192,369.2868,368.51166,367.73645,366.96118,366.1858,365.41028,364.63464,363.8589,363.083,362.30704,361.53094,360.75476,359.97845,359.20206,358.42557,357.64896,356.87225,356.09546,355.31857,354.5416,353.7645,352.9873,352.21005,351.43268,350.6552,349.87766,349.1
394.9,394.11337,393.3263,392.53833,391.7489,390.9573,390.16238,389.36325,388.5643,387.80704,387.04993,386.2885,385.52362,384.75623,383.98712,383.21677,382.44543,381.67346,380.90097,380.12805,379.3548,378.58124,377.80746,377.03348,376.2593,375.485,374.71054,373.93597,373.1613,372.3865,371.61163,370.83667,370.06168,369.2866,368.51144,367.73624,366.961,366.18564,365.41013,364.63452,363.85876,363.08292,362.30695,361.53088,360.7547,359.9784,359.20203,358.42554,357.64893,356.87222,356.09543,355.31854,354.54156,353.7645,352.9873,352.21002,351.43268,350.6552,349.87766,349.1
394.9,394.11316,393.32584,392.5375,391.7474,390.95438,390.15543,389.34256,388.48834,387.78635,387.0429,386.28546,385.52197,384.75522,383.98642,383.21622,382.445,381.6731,380.90063,380.12775,379.35452,378.581,377.80722,377.03323,376.2591,375.48477,374.71033,373.93576,373.16107,372.3863,371.61142,370.8365,370.0615,369.2864,368.5113,367.73608,366.96088,366.18552,365.41003,364.6344,363.85867,363.08286,362.3069,361.53082,360.75464,359.97836,359.20197,358.42548,357.6489,356.87222,356.09543,355.31854,354.54156,353.76447,352.9873,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11337,393.3263,392.53833,391.7489,390.9573,390.1624,389.36328,388.5643,387.80704,387.0499,386.28845,385.52356,384.75616,383.98703,383.2166,382.44528,381.67328,380.90073,380.1278,379.35452,378.58096,377.80716,377.03317,376.259,375.48468,374.7102,373.93564,373.16095,372.38617,371.6113,370.83636,370.06137,369.2863,368.51117,367.736,366.9608,366.18542,365.40994,364.63434,363.8586,363.0828,362.30682,361.53076,360.7546,359.97833,359.20193,358.42548,357.64886,356.8722,356.0954,355.3185,354.54153,353.76447,352.98727,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11395,393.32755,392.54053,391.7526,390.9636,390.17358,389.3838,388.59857,387.82764,387.06122,386.29492,385.5275,384.75873,383.9888,383.2179,382.4462,381.67395,380.90125,380.1282,379.35483,378.58118,377.80734,377.0333,376.25906,375.4847,374.71024,373.93564,373.16092,372.38614,371.61127,370.83633,370.0613,369.28622,368.5111,367.73593,366.96072,366.18536,365.40988,364.6343,363.85858,363.08276,362.3068,361.53073,360.75458,359.9783,359.20193,358.42545,357.64886,356.8722,356.0954,355.3185,354.54153,353.76447,352.98727,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11478,393.32935,392.54355,391.75732,390.97086,390.1846,389.39972,388.61856,387.84366,387.07245,386.30252,385.53268,384.76236,383.99142,383.21985,382.4477,381.6751,380.90216,380.1289,379.35538,378.58163,377.80768,377.03357,376.25928,375.4849,374.71036,373.93573,373.161,372.38617,371.6113,370.83633,370.0613,369.28622,368.5111,367.73593,366.9607,366.18536,365.40988,364.63428,363.85858,363.08273,362.3068,361.53073,360.75458,359.9783,359.20193,358.42545,357.64886,356.87216,356.0954,355.3185,354.54153,353.76447,352.98727,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11575,393.3314,392.54688,391.76233,390.97794,390.1942,389.41196,388.6323,387.85602,387.08234,386.31003,385.5383,384.76657,383.9946,383.2223,382.4496,381.6766,380.90335,380.12985,379.35617,378.58228,377.8082,377.034,376.25964,375.48517,374.7106,373.9359,373.16116,372.3863,371.6114,370.83643,370.06137,369.2863,368.51114,367.73596,366.96072,366.18536,365.40988,364.6343,363.85858,363.08273,362.3068,361.53073,360.75458,359.9783,359.20193,358.42545,357.64886,356.8722,356.0954,355.3185,354.54153,353.76447,352.98727,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11676,393.33347,392.5502,391.76706,390.98428,390.20224,389.42148,388.64255,387.86572,387.09073,386.31693,385.5438,384.7709,383.99802,383.225,382.45178,381.67838,380.9048,380.13104,379.35715,378.58307,377.80887,377.03455,376.2601,375.48557,374.7109,373.9362,373.16138,372.3865,371.61154,370.83655,370.0615,369.28638,368.51123,367.73602,366.9608,366.18542,365.40994,364.63434,363.8586,363.08276,362.30682,361.53076,360.7546,359.97833,359.20193,358.42548,357.64886,356.8722,356.0954,355.3185,354.54153,353.76447,352.9873,352.21002,351.43265,350.6552,349.87766,349.1
394.9,394.11774,393.33548,392.55328,391.7713,390.98978,390.20892,389.4291,388.6506,387.87357,387.0978,386.32303,385.54892,384.77515,384.00153,383.22787,382.45413,381.6803,380.9064,380.1324,379.35828,378.584,377.80966,377.03522,376.26068,375.48605,374.71133,373.93655,373.16168,372.38675,371.6118,370.83673,370.06165,369.28653,368.51135,367.7361,366.96088,366.1855,365.41,364.6344,363.85867,363.08282,362.30685,361.5308,360.75464,359.97836,359.20197,358.42548,357.6489,356.87222,356.09543,355.31854,354.54156,353.76447,352.9873,352.21002,351.43268,350.6552,349.87766,349.1
394.9,394.11865,393.33728,392.55606,391.77505,390.99445,390.21448,389.4353,388.65714,387.87997,387.1038,386.32843,385.55362,384.77917,384.0049,383.23074,382.45654,381.68234,380.9081,380.13385,379.3595,378.58508,377.81058,377.036,376.26135,375.48663,374.71182,373.93698,373.16205,372.3871,371.61206,370.83698,370.06186,369.2867,368.5115,367.73627,366.961,366.1856,365.4101,364.6345,363.85873,363.0829,362.30692,361.53085,360.75467,359.9784,359.202,358.42554,357.64893,356.87225,356.09546,355.31857,354.54156,353.7645,352.9873,352.21005,351.43268,350.6552,349.87766,349.1
394.9,394.11945,393.33893,392.5585,391.7783,390.99844,390.21912,389.44043,388.6625,387.88535,387.10892,386.33313,385.55783,384.7829,384.00815,383.23355,382.45895,381.68442,380.9099,380.13538,379.3608,378.5862,377.81155,377.03683,376.2621,375.48727,374.7124,373.93747,373.16248,372.38745,371.6124,370.83728,370.0621,369.28693,368.5117,367.73645,366.96115,366.18576,365.41022,364.63458,363.85883,363.08298,362.307,361.5309,360.75473,359.97845,359.20206,358.42557,357.64896,356.87228,356.0955,355.3186,354.5416,353.76453,352.98734,352.21005,351.43268,350.6552,349.87766,349.1
394.9,394.12018,393.34033,392.5606,391.78107,391.00186,390.22302,389.44473,388.667,387.88986,387.1133,386.33728,385.56165,384.78632,384.0112,383.2362,382.4613,381.68646,380.91168,380.13693,379.36218,378.5874,377.8126,377.03775,376.26288,375.48795,374.713,373.938,373.16296,372.38788,371.61276,370.8376,370.0624,369.28717,368.51193,367.73663,366.96133,366.1859,365.41037,364.6347,363.85895,363.08307,362.3071,361.531,360.75482,359.97852,359.20212,358.42563,357.64902,356.8723,356.09552,355.31863,354.54163,353.76453,352.98734,352.21008,351.43268,350.6552,349.87766,349.1
394.9,394.1208,393.34158,392.56244,391.78348,391.00473,390.22635,389.44836,388.6708,387.89374,387.11713,386.3409,385.56503,384.78943,384.014,383.23874,382.46356,381.68848,380.91345,380.1385,379.36356,378.5886,377.81366,377.0387,376.2637,375.4887,374.71365,373.93857,373.16345,372.38834,371.61316,370.83795,370.0627,369.28748,368.51218,367.73688,366.96155,366.1861,365.41052,364.63486,363.8591,363.0832,362.30722,361.5311,360.7549,359.9786,359.20218,358.4257,357.64908,356.87238,356.09555,355.31866,354.54166,353.76456,352.98737,352.21008,351.4327,350.65524,349.87766,349.1
394.9,394.12134,393.34265,392.56403,391.78552,391.0072,390.22916,389.45145,388.67407,387.89706,387.12042,386.3441,385.56805,384.79224,384.01663,383.24112,382.4657,381.6904,380.91516,380.14,379.36493,378.5898,377.81476,377.03967,376.26456,375.48947,374.71432,373.93918,373.164,372.38882,371.6136,370.83835,370.06308,369.28778,368.51245,367.73712,366.96176,366.1863,365.4107,364.63504,363.85922,363.08334,362.3073,361.53122,360.755,359.9787,359.20227,358.42575,357.64914,356.87244,356.0956,355.3187,354.5417,353.7646,352.9874,352.2101,351.4327,350.65524,349.87766,349.1
394.9,394.1218,393.34357,392.56537,391.78726,391.0093,390.23157,389.4541,388.67688,387.89993,387.1233,386.3469,385.57077,384.7948,384.019,383.24332,382.4677,381.69223,380.91684,380.1415,379.36627,378.59103,377.81583,377.04065,376.26544,375.49023,374.71503,373.93982,373.16458,372.3893,371.61404,370.83875,370.06345,369.28812,368.51276,367.7374,366.962,366.18652,365.41092,364.63522,363.8594,363.0835,362.30746,361.53134,360.7551,359.9788,359.20236,358.42584,357.6492,356.8725,356.09567,355.31876,354.54175,353.76462,352.98743,352.2101,351.43274,350.65524,349.8777,349.1
394.9,394.1222,393.34436,392.56653,391.7888,391.01114,390.23364,389.45636,388.6793,387.90244,387.12582,386.3494,385.57318,384.79712,384.02118,383.24536,382.46957,381.69394,380.91843,380.14297,379.36758,378.59222,377.81693,377.04163,376.26633,375.49106,374.71576,373.94046,373.16516,372.38986,371.61453,370.8392,370.06384,369.28848,368.5131,367.7377,366.96228,366.18677,365.41113,364.6354,363.8596,363.08365,362.30762,361.53146,360.75522,359.97888,359.20245,358.4259,357.6493,356.87256,356.09573,355.3188,354.54178,353.76468,352.98746,352.21014,351.43274,350.65527,349.8777,349.1
394.9,394.12253,393.34503,392.56754,391.79007,391.0127,390.23544,389.45834,388.6814,387.90463,387.12802,386.3516,385.57535,384.7992,384.02316,383.24722,382.47134,381.6956,380.91992,380.14435,379.36884,378.59338,377.81796,377.04257,376.2672,375.49185,374.7165,373.94113,373.16577,372.3904,371.61502,370.83963,370.06424,369.28885,368.51343,367.738,366.96255,366.187,365.41138,364.63562,363.85977,363.0838,362.30777,361.53162,360.75534,359.979,359.20255,358.426,357.64935,356.87262,356.0958,355.31885,354.54184,353.7647,352.9875,352.21017,351.43277,350.65527,349.8777,349.1
394.9,394.12283,393.3456,392.5684,391.7912,391.01407,390.237,389.46005,388.68323,387.90652,387.12997,386.35358,385.57727,384.8011,384.025,383.24896,382.47296,381.6971,380.92136,380.14566,379.37006,378.5945,377.819,377.04352,376.26807,375.49265,374.71722,373.9418,373.16638,372.39096,371.61554,370.8401,370.06467,369.2892,368.51376,367.7383,366.96283,366.1873,365.4116,364.63583,363.85995,363.08398,362.30792,361.53174,360.7555,359.97913,359.20267,358.42612,357.64944,356.8727,356.09586,355.3189,354.54187,353.76474,352.98752,352.2102,351.4328,350.6553,349.8777,349.1
394.9,394.1231,393.34613,392.56915,391.79218,391.01523,390.23834,389.46155,388.68484,387.90823,387.1317,386.35532,385.579,384.8028,384.02664,383.25055,382.4745,381.69855,380.9227,380.1469,379.37122,378.59558,377.82,377.04446,376.26892,375.4934,374.71793,373.94244,373.16696,372.3915,371.61603,370.84058,370.0651,369.2896,368.51413,367.73865,366.96313,366.18753,365.41183,364.63605,363.86017,363.08417,362.30807,361.5319,360.7556,359.97925,359.20276,358.4262,357.64954,356.87277,356.09592,355.31897,354.54193,353.7648,352.98755,352.21024,351.4328,350.6553,349.87772,349.1
394.9,394.12332,393.3466,392.5698,391.79303,391.01627,390.23953,389.46286,388.68625,387.9097,387.13324,386.35687,385.58057,384.80432,384.02814,383.25198,382.47586,381.69986,380.92395,380.1481,379.37234,378.59662,377.82095,377.04535,376.26974,375.49417,374.71863,373.9431,373.16757,372.39206,371.61655,370.84103,370.06552,369.29,368.5145,367.73895,366.96344,366.1878,365.4121,364.6363,363.86038,363.08438,362.30826,361.53207,360.75577,359.97937,359.20288,358.4263,357.64963,356.87286,356.09598,355.31903,354.542,353.76483,352.98758,352.21027,351.43283,350.6553,349.87772,349.1
394.9,394.1235,393.34695,392.57037,391.79376,391.01715,390.24057,389.46402,388.6875,387.91104,387.1346,386.35828,385.58197,384.80573,384.0295,383.25333,382.47714,381.70108,380.9251,380.14923,379.37338,378.59763,377.8219,377.0462,376.27057,375.49493,374.71933,373.94376,373.16818,372.3926,371.61707,370.8415,370.06595,369.2904,368.51486,367.7393,366.96375,366.1881,365.41235,364.63654,363.8606,363.08456,362.30844,361.53223,360.75592,359.9795,359.203,358.42642,357.64972,356.87296,356.09607,355.3191,354.54202,353.7649,352.98764,352.2103,351.43286,350.65533,349.87772,349.1
394.9,394.1237,393.34732,392.5709,391.79443,391.01794,390.2415,389.46503,388.6886,387.9122,387.13583,386.35953,385.58322,384.80698,384.03076,383.25455,382.47833,381.70224,380.9262,380.15027,379.3744,378.59854,377.82278,377.04703,376.27133,375.49567,374.72,373.94437,373.16876,372.39316,371.61755,370.84198,370.06638,369.2908,368.51523,367.73965,366.96405,366.1884,365.41263,364.63675,363.8608,363.08478,362.30862,361.53238,360.75607,359.97964,359.20312,358.4265,357.6498,356.87302,356.09613,355.31915,354.54208,353.76492,352.98767,352.21033,351.4329,350.65533,349.87772,349.1
394.9,394.12384,393.3476,392.57132,391.79498,391.01865,390.24228,389.4659,388.68958,387.91324,387.13693,386.36066,385.58438,384.80814,384.0319,383.25568,382.47943,381.7033,380.92725,380.15125,379.3753,378.59946,377.8236,377.04782,376.2721,375.49637,374.72067,373.945,373.16934,372.39368,371.61804,370.84244,370.0668,369.2912,368.5156,367.74,366.9644,366.18866,365.41287,364.637,363.86102,363.08496,362.3088,361.53256,360.75623,359.97977,359.20325,358.42664,357.64993,356.8731,356.09622,355.31924,354.54214,353.76498,352.9877,352.21036,351.4329,350.65536,349.87772,349.1
394.9,394.12396,393.34787,392.57172,391.7955,391.01926,390.24298,389.46674,388.69046,387.91418,387.1379,386.36166,385.5854,384.80917,384.03293,383.25668,382.48044,381.70428,380.9282,380.15216,379.3762,378.60028,377.82443,377.04858,376.2728,375.49704,374.7213,373.9456,373.1699,372.39423,371.61856,370.8429,370.06723,369.2916,368.51596,367.74033,366.9647,366.18896,365.41315,364.63724,363.86124,363.08517,362.309,361.5327,360.75638,359.97992,359.20337,358.42673,357.65002,356.8732,356.09628,355.3193,354.5422,353.765,352.98776,352.2104,351.43292,350.65536,349.87775,349.1
394.9,394.12408,393.3481,392.57205,391.79593,391.0198,390.24362,389.46744,388.69122,387.915,387.1388,386.36255,385.58633,384.81012,384.03387,383.25763,382.48138,381.7052,380.92908,380.153,379.377,378.60107,377.82516,377.04932,376.2735,375.49768,374.72192,373.94617,373.17044,372.3947,371.61902,370.84332,370.06766,369.292,368.51633,367.74066,366.965,366.18924,365.41342,364.63748,363.86148,363.08536,362.30917,361.5329,360.7565,359.98004,359.2035,358.42685,357.65012,356.8733,356.09637,355.31937,354.54227,353.76508,352.9878,352.21042,351.43295,350.6554,349.87775,349.1
394.9,394.12418,393.3483,392.57236,391.79633,391.0203,390.24417,389.46805,388.69193,387.91574,387.13956,386.36337,385.5872,384.81097,384.03473,383.25848,382.48224,381.70602,380.9299,380.15384,379.3778,378.60184,377.8259,377.05002,376.27414,375.49832,374.7225,373.94675,373.17096,372.39523,371.6195,370.84378,370.06805,369.29236,368.51666,367.74097,366.9653,366.1895,365.41367,364.63773,363.8617,363.08557,362.30936,361.53305,360.75665,359.9802,359.2036,358.42697,357.6502,356.87338,356.09644,355.31943,354.54233,353.7651,352.98782,352.21045,351.43298,350.6554,349.87775,349.1
394.9,394.12427,393.34848,392.5726,391.7967,391.02072,390.2447,389.46863,388.69254,387.9164,387.1403,386.3641,385.58795,384.81174,384.03552,383.25928,382.483,381.70682,380.93066,380.15457,379.37854,378.60254,377.82657,377.05066,376.27478,375.49893,374.72308,373.94727,373.17148,372.39572,371.61996,370.8442,370.06845,369.29272,368.51703,367.7413,366.9656,366.1898,365.4139,364.63794,363.8619,363.08575,362.30954,361.5332,360.7568,359.98032,359.20374,358.42706,357.6503,356.87344,356.09653,355.3195,354.54236,353.76517,352.98785,352.21048,351.43298,350.65543,349.87775,349.1
